Year,Period,State,ANSI,Affected by,% of Impact,state_code
2019,APR THRU JUN,Utah,49,Unknown,0,UT
2019,APR THRU JUN,Utah,49,Covid,36.7,UT
2019,JUL THRU SEP,Utah,49,Tuberculosis,0.5,UT
2019,JUL THRU SEP,Utah,49,Other,15.9,UT
2019,JUL THRU SEP,Utah,49,Malaria,16.7,UT
2019,JUL THRU SEP,Utah,49,Viral fever,0.1,UT
2019,JUL THRU SEP,Utah,49,Unknown,9.1,UT
2019,JUL THRU SEP,Utah,49,Covid,40.5,UT
2019,OCT THRU DEC,Utah,49,Tuberculosis,11,UT
2019,OCT THRU DEC,Utah,49,Other,9.4,UT
2019,OCT THRU DEC,Utah,49,Malaria,9.2,UT
2019,OCT THRU DEC,Utah,49,Viral fever,8.9,UT
2019,OCT THRU DEC,Utah,49,Unknown,19.8,UT
2019,OCT THRU DEC,Utah,49,Covid,24.3,UT
2018,JAN THRU MAR,Utah,49,Tuberculosis,0.1,UT
2018,JAN THRU MAR,Utah,49,Other,1.6,UT
2018,JAN THRU MAR,Utah,49,Malaria,0.4,UT
2018,JAN THRU MAR,Utah,49,Viral fever,7,UT
2018,JAN THRU MAR,Utah,49,Unknown,0.5,UT
2018,JAN THRU MAR,Utah,49,Covid,26.2,UT
2018,APR THRU JUN,Utah,49,Tuberculosis,1.8,UT
2018,APR THRU JUN,Utah,49,Other,3.4,UT
2018,APR THRU JUN,Utah,49,Malaria,7.3,UT
2018,APR THRU JUN,Utah,49,Viral fever,0.1,UT
2018,APR THRU JUN,Utah,49,Unknown,0.8,UT
2018,APR THRU JUN,Utah,49,Covid,23,UT
2018,JUL THRU SEP,Utah,49,Tuberculosis,0.6,UT
2018,JUL THRU SEP,Utah,49,Other,2.5,UT
2018,JUL THRU SEP,Utah,49,Malaria,21.8,UT
2018,JUL THRU SEP,Utah,49,Viral fever,20.2,UT
2018,JUL THRU SEP,Utah,49,Unknown,1.7,UT
2018,JUL THRU SEP,Utah,49,Covid,32.1,UT
2018,OCT THRU DEC,Utah,49,Tuberculosis,0.2,UT
2018,OCT THRU DEC,Utah,49,Other,0.7,UT
2018,OCT THRU DEC,Utah,49,Malaria,0.9,UT
2018,OCT THRU DEC,Utah,49,Viral fever,0.1,UT
2018,OCT THRU DEC,Utah,49,Unknown,0.3,UT
2018,OCT THRU DEC,Utah,49,Covid,26.4,UT
2017,JAN THRU MAR,Utah,49,Tuberculosis,0.1,UT
2017,JAN THRU MAR,Utah,49,Other,3,UT
2017,JAN THRU MAR,Utah,49,Malaria,4.4,UT
2017,JAN THRU MAR,Utah,49,Viral fever,0.9,UT
2017,JAN THRU MAR,Utah,49,Unknown,0.5,UT
2017,JAN THRU MAR,Utah,49,Covid,13.6,UT
2017,APR THRU JUN,Utah,49,Tuberculosis,1.5,UT
2017,APR THRU JUN,Utah,49,Other,5.6,UT
2017,APR THRU JUN,Utah,49,Malaria,12.3,UT
2017,APR THRU JUN,Utah,49,Viral fever,10.8,UT
2017,APR THRU JUN,Utah,49,Unknown,1.2,UT
2017,APR THRU JUN,Utah,49,Covid,27.2,UT
2017,JUL THRU SEP,Utah,49,Tuberculosis,41.6,UT
2017,JUL THRU SEP,Utah,49,Other,3.6,UT
2017,JUL THRU SEP,Utah,49,Malaria,33.6,UT
2017,JUL THRU SEP,Utah,49,Viral fever,25,UT
2017,JUL THRU SEP,Utah,49,Unknown,0.1,UT
2017,JUL THRU SEP,Utah,49,Covid,40.1,UT
2017,OCT THRU DEC,Utah,49,Tuberculosis,6.4,UT
2017,OCT THRU DEC,Utah,49,Other,4.4,UT
2017,OCT THRU DEC,Utah,49,Malaria,0.2,UT
2017,OCT THRU DEC,Utah,49,Viral fever,9.1,UT
2017,OCT THRU DEC,Utah,49,Unknown,0.4,UT
2017,OCT THRU DEC,Utah,49,Covid,75.8,UT
2021,JAN THRU MAR,Vermont,50,Tuberculosis,2.4,VT
2021,JAN THRU MAR,Vermont,50,Other,0.2,VT
2021,JAN THRU MAR,Vermont,50,Malaria,0,VT
2021,JAN THRU MAR,Vermont,50,Viral fever,0.1,VT
2021,JAN THRU MAR,Vermont,50,Unknown,1.2,VT
2021,JAN THRU MAR,Vermont,50,Covid,6.2,VT
2020,JAN THRU MAR,Vermont,50,Tuberculosis,0.3,VT
2020,JAN THRU MAR,Vermont,50,Other,2,VT
2020,JAN THRU MAR,Vermont,50,Malaria,0.6,VT
2020,JAN THRU MAR,Vermont,50,Viral fever,1.2,VT
2020,JAN THRU MAR,Vermont,50,Unknown,0.8,VT
2020,JAN THRU MAR,Vermont,50,Covid,17,VT
2020,APR THRU JUN,Vermont,50,Tuberculosis,0.7,VT
2020,APR THRU JUN,Vermont,50,Other,1.8,VT
2020,APR THRU JUN,Vermont,50,Malaria,16.7,VT
2020,APR THRU JUN,Vermont,50,Viral fever,1.5,VT
2020,APR THRU JUN,Vermont,50,Unknown,0.1,VT
2020,APR THRU JUN,Vermont,50,Covid,21.8,VT
2020,JUL THRU SEP,Vermont,50,Tuberculosis,4.3,VT
2020,JUL THRU SEP,Vermont,50,Other,0.3,VT
2020,JUL THRU SEP,Vermont,50,Malaria,24.1,VT
2020,JUL THRU SEP,Vermont,50,Viral fever,4.9,VT
2020,JUL THRU SEP,Vermont,50,Unknown,0,VT
2020,JUL THRU SEP,Vermont,50,Covid,29.3,VT
2020,OCT THRU DEC,Vermont,50,Tuberculosis,0,VT
2020,OCT THRU DEC,Vermont,50,Other,0.8,VT
2020,OCT THRU DEC,Vermont,50,Malaria,0,VT
2020,OCT THRU DEC,Vermont,50,Viral fever,1.3,VT
2020,OCT THRU DEC,Vermont,50,Unknown,0.7,VT
2020,OCT THRU DEC,Vermont,50,Covid,6.2,VT
2019,JAN THRU MAR,Vermont,50,Tuberculosis,2.1,VT
2019,JAN THRU MAR,Vermont,50,Other,0.9,VT
2019,JAN THRU MAR,Vermont,50,Malaria,0.2,VT
2019,JAN THRU MAR,Vermont,50,Viral fever,0.7,VT
2019,JAN THRU MAR,Vermont,50,Unknown,2.2,VT
2019,JAN THRU MAR,Vermont,50,Covid,6,VT
2019,APR THRU JUN,Vermont,50,Tuberculosis,0.3,VT
2019,APR THRU JUN,Vermont,50,Other,0.2,VT
2019,APR THRU JUN,Vermont,50,Malaria,0,VT
2019,APR THRU JUN,Vermont,50,Viral fever,0.3,VT
2019,APR THRU JUN,Vermont,50,Unknown,0.5,VT
2019,APR THRU JUN,Vermont,50,Covid,3.3,VT
2019,JUL THRU SEP,Vermont,50,Tuberculosis,4.7,VT
2019,JUL THRU SEP,Vermont,50,Other,7,VT
2019,JUL THRU SEP,Vermont,50,Malaria,0,VT
2019,JUL THRU SEP,Vermont,50,Viral fever,9,VT
2019,JUL THRU SEP,Vermont,50,Unknown,0.7,VT
2019,JUL THRU SEP,Vermont,50,Covid,16.8,VT
2019,OCT THRU DEC,Vermont,50,Tuberculosis,22.1,VT
2019,OCT THRU DEC,Vermont,50,Other,5.7,VT
2019,OCT THRU DEC,Vermont,50,Malaria,55.2,VT
2019,OCT THRU DEC,Vermont,50,Viral fever,44.5,VT
2019,OCT THRU DEC,Vermont,50,Unknown,1.8,VT
2019,OCT THRU DEC,Vermont,50,Covid,96.6,VT
2018,JAN THRU MAR,Vermont,50,Tuberculosis,0.3,VT
2018,JAN THRU MAR,Vermont,50,Other,0.5,VT
2018,JAN THRU MAR,Vermont,50,Malaria,0,VT
2018,JAN THRU MAR,Vermont,50,Viral fever,0,VT
2018,JAN THRU MAR,Vermont,50,Unknown,1.7,VT
2018,JAN THRU MAR,Vermont,50,Covid,1.3,VT
2018,APR THRU JUN,Vermont,50,Tuberculosis,0.1,VT
2018,APR THRU JUN,Vermont,50,Other,0.3,VT
2018,APR THRU JUN,Vermont,50,Malaria,0,VT
2018,APR THRU JUN,Vermont,50,Viral fever,0.1,VT
2018,APR THRU JUN,Vermont,50,Unknown,0.1,VT
2018,APR THRU JUN,Vermont,50,Covid,2.6,VT
2018,JUL THRU SEP,Vermont,50,Tuberculosis,1.7,VT
2018,JUL THRU SEP,Vermont,50,Other,2.4,VT
2018,JUL THRU SEP,Vermont,50,Malaria,0,VT
2018,JUL THRU SEP,Vermont,50,Viral fever,8,VT
2018,JUL THRU SEP,Vermont,50,Unknown,0.8,VT
2018,JUL THRU SEP,Vermont,50,Covid,5.6,VT
2018,OCT THRU DEC,Vermont,50,Tuberculosis,41.2,VT
2018,OCT THRU DEC,Vermont,50,Other,0.4,VT
2018,OCT THRU DEC,Vermont,50,Malaria,41,VT
2018,OCT THRU DEC,Vermont,50,Viral fever,41.3,VT
2018,OCT THRU DEC,Vermont,50,Unknown,0,VT
2018,OCT THRU DEC,Vermont,50,Covid,44.5,VT
2017,JAN THRU MAR,Vermont,50,Tuberculosis,0,VT
2017,JAN THRU MAR,Vermont,50,Other,5.8,VT
2017,JAN THRU MAR,Vermont,50,Malaria,0,VT
2017,JAN THRU MAR,Vermont,50,Viral fever,5.6,VT
2017,JAN THRU MAR,Vermont,50,Unknown,4.9,VT
2017,JAN THRU MAR,Vermont,50,Covid,2.3,VT
2017,APR THRU JUN,Vermont,50,Tuberculosis,0.1,VT
2017,APR THRU JUN,Vermont,50,Other,1.3,VT
2017,APR THRU JUN,Vermont,50,Malaria,0,VT
2017,APR THRU JUN,Vermont,50,Viral fever,1.9,VT
2017,APR THRU JUN,Vermont,50,Unknown,0.1,VT
2017,APR THRU JUN,Vermont,50,Covid,3.7,VT
2017,JUL THRU SEP,Vermont,50,Tuberculosis,0,VT
2017,JUL THRU SEP,Vermont,50,Other,0.4,VT
2017,JUL THRU SEP,Vermont,50,Malaria,0,VT
2017,JUL THRU SEP,Vermont,50,Viral fever,0.5,VT
2017,JUL THRU SEP,Vermont,50,Unknown,0,VT
2017,JUL THRU SEP,Vermont,50,Covid,22.7,VT
2017,OCT THRU DEC,Vermont,50,Tuberculosis,0.9,VT
2017,OCT THRU DEC,Vermont,50,Other,0.4,VT
2017,OCT THRU DEC,Vermont,50,Malaria,0.6,VT
2017,OCT THRU DEC,Vermont,50,Viral fever,16.8,VT
2017,OCT THRU DEC,Vermont,50,Unknown,15.6,VT
2017,OCT THRU DEC,Vermont,50,Covid,57.1,VT
2021,JAN THRU MAR,Virginia,51,Tuberculosis,0.8,VA
2021,JAN THRU MAR,Virginia,51,Other,3.9,VA
2021,JAN THRU MAR,Virginia,51,Malaria,0.3,VA
2021,JAN THRU MAR,Virginia,51,Viral fever,12.8,VA
2021,JAN THRU MAR,Virginia,51,Unknown,9.3,VA
2021,JAN THRU MAR,Virginia,51,Covid,16.6,VA
2020,JAN THRU MAR,Virginia,51,Tuberculosis,0.3,VA
2020,JAN THRU MAR,Virginia,51,Other,7.7,VA
2020,JAN THRU MAR,Virginia,51,Malaria,3.9,VA
2020,JAN THRU MAR,Virginia,51,Viral fever,11.3,VA
2020,JAN THRU MAR,Virginia,51,Unknown,16.3,VA
2020,JAN THRU MAR,Virginia,51,Covid,26,VA
2020,APR THRU JUN,Virginia,51,Tuberculosis,3.2,VA
2020,APR THRU JUN,Virginia,51,Other,23.1,VA
2020,APR THRU JUN,Virginia,51,Malaria,1.3,VA
2020,APR THRU JUN,Virginia,51,Viral fever,18.8,VA
2020,APR THRU JUN,Virginia,51,Unknown,1.5,VA
2020,APR THRU JUN,Virginia,51,Covid,22.7,VA
2020,JUL THRU SEP,Virginia,51,Tuberculosis,2.6,VA
2020,JUL THRU SEP,Virginia,51,Other,11.6,VA
2020,JUL THRU SEP,Virginia,51,Malaria,7.7,VA
2020,JUL THRU SEP,Virginia,51,Viral fever,28.5,VA
2020,JUL THRU SEP,Virginia,51,Unknown,1.7,VA
2020,JUL THRU SEP,Virginia,51,Covid,39,VA
2020,OCT THRU DEC,Virginia,51,Tuberculosis,12.1,VA
2020,OCT THRU DEC,Virginia,51,Other,5.8,VA
2020,OCT THRU DEC,Virginia,51,Malaria,13.1,VA
2020,OCT THRU DEC,Virginia,51,Viral fever,38.4,VA
2020,OCT THRU DEC,Virginia,51,Unknown,2.8,VA
2020,OCT THRU DEC,Virginia,51,Covid,57.1,VA
2019,JAN THRU MAR,Virginia,51,Tuberculosis,2.8,VA
2019,JAN THRU MAR,Virginia,51,Other,7.4,VA
2019,JAN THRU MAR,Virginia,51,Malaria,3.2,VA
2019,JAN THRU MAR,Virginia,51,Viral fever,12.8,VA
2019,JAN THRU MAR,Virginia,51,Unknown,8.4,VA
2019,JAN THRU MAR,Virginia,51,Covid,21.4,VA
2019,APR THRU JUN,Virginia,51,Tuberculosis,0.9,VA
2019,APR THRU JUN,Virginia,51,Other,1.8,VA
2019,APR THRU JUN,Virginia,51,Malaria,5,VA
2019,APR THRU JUN,Virginia,51,Viral fever,18,VA
2019,APR THRU JUN,Virginia,51,Unknown,4.8,VA
2019,APR THRU JUN,Virginia,51,Covid,18.7,VA
2019,JUL THRU SEP,Virginia,51,Tuberculosis,1.5,VA
2019,JUL THRU SEP,Virginia,51,Other,4.4,VA
2019,JUL THRU SEP,Virginia,51,Malaria,0.5,VA
2019,JUL THRU SEP,Virginia,51,Viral fever,26.5,VA
2019,JUL THRU SEP,Virginia,51,Unknown,1.6,VA
2019,JUL THRU SEP,Virginia,51,Covid,50.3,VA
2019,OCT THRU DEC,Virginia,51,Tuberculosis,1.3,VA
2019,OCT THRU DEC,Virginia,51,Other,6.9,VA
2019,OCT THRU DEC,Virginia,51,Malaria,7.5,VA
2019,OCT THRU DEC,Virginia,51,Viral fever,20.6,VA
2019,OCT THRU DEC,Virginia,51,Unknown,3.9,VA
2019,OCT THRU DEC,Virginia,51,Covid,20.9,VA
2018,JAN THRU MAR,Virginia,51,Tuberculosis,0,VA
2018,JAN THRU MAR,Virginia,51,Other,5,VA
2018,JAN THRU MAR,Virginia,51,Malaria,0.4,VA
2018,JAN THRU MAR,Virginia,51,Viral fever,7.3,VA
2018,JAN THRU MAR,Virginia,51,Unknown,3.8,VA
2018,JAN THRU MAR,Virginia,51,Covid,32.7,VA
2018,APR THRU JUN,Virginia,51,Tuberculosis,6.8,VA
2018,APR THRU JUN,Virginia,51,Other,7.3,VA
2018,APR THRU JUN,Virginia,51,Malaria,6,VA
2018,APR THRU JUN,Virginia,51,Viral fever,4.2,VA
2018,APR THRU JUN,Virginia,51,Unknown,2.9,VA
2018,APR THRU JUN,Virginia,51,Covid,23.1,VA
2018,JUL THRU SEP,Virginia,51,Tuberculosis,1.1,VA
2018,JUL THRU SEP,Virginia,51,Other,5.3,VA
2018,JUL THRU SEP,Virginia,51,Malaria,2.3,VA
2018,JUL THRU SEP,Virginia,51,Viral fever,24.1,VA
2018,JUL THRU SEP,Virginia,51,Unknown,3.6,VA
2018,JUL THRU SEP,Virginia,51,Covid,39.1,VA
2018,OCT THRU DEC,Virginia,51,Tuberculosis,2,VA
2018,OCT THRU DEC,Virginia,51,Other,1.8,VA
2018,OCT THRU DEC,Virginia,51,Malaria,0,VA
2018,OCT THRU DEC,Virginia,51,Viral fever,19.9,VA
2018,OCT THRU DEC,Virginia,51,Unknown,5.1,VA
2018,OCT THRU DEC,Virginia,51,Covid,31.4,VA
2017,JAN THRU MAR,Virginia,51,Tuberculosis,2.3,VA
2017,JAN THRU MAR,Virginia,51,Other,9.8,VA
2017,JAN THRU MAR,Virginia,51,Malaria,0,VA
2017,JAN THRU MAR,Virginia,51,Viral fever,9.4,VA
2017,JAN THRU MAR,Virginia,51,Unknown,11.9,VA
2017,JAN THRU MAR,Virginia,51,Covid,19,VA
2017,APR THRU JUN,Virginia,51,Tuberculosis,1.8,VA
2017,APR THRU JUN,Virginia,51,Other,3,VA
2017,APR THRU JUN,Virginia,51,Malaria,0.2,VA
2017,APR THRU JUN,Virginia,51,Viral fever,13,VA
2017,APR THRU JUN,Virginia,51,Unknown,4.5,VA
2017,APR THRU JUN,Virginia,51,Covid,26.2,VA
2017,JUL THRU SEP,Virginia,51,Tuberculosis,1.3,VA
2017,JUL THRU SEP,Virginia,51,Other,3.5,VA
2017,JUL THRU SEP,Virginia,51,Malaria,3.7,VA
2017,JUL THRU SEP,Virginia,51,Viral fever,14.2,VA
2017,JUL THRU SEP,Virginia,51,Unknown,8.9,VA
2017,JUL THRU SEP,Virginia,51,Covid,29,VA
2017,OCT THRU DEC,Virginia,51,Tuberculosis,0.4,VA
2017,OCT THRU DEC,Virginia,51,Other,5.8,VA
2017,OCT THRU DEC,Virginia,51,Malaria,0,VA
2017,OCT THRU DEC,Virginia,51,Viral fever,17.2,VA
2017,OCT THRU DEC,Virginia,51,Unknown,10.4,VA
2017,OCT THRU DEC,Virginia,51,Covid,26.3,VA
2021,JAN THRU MAR,Washington,53,Tuberculosis,0.6,WA
2021,JAN THRU MAR,Washington,53,Other,0.8,WA
2021,JAN THRU MAR,Washington,53,Malaria,0.3,WA
2021,JAN THRU MAR,Washington,53,Viral fever,0.8,WA
2021,JAN THRU MAR,Washington,53,Unknown,0.2,WA
2021,JAN THRU MAR,Washington,53,Covid,22.3,WA
2020,JAN THRU MAR,Washington,53,Tuberculosis,1,WA
2020,JAN THRU MAR,Washington,53,Other,0.4,WA
2020,JAN THRU MAR,Washington,53,Malaria,1.9,WA
2020,JAN THRU MAR,Washington,53,Viral fever,0.9,WA
2020,JAN THRU MAR,Washington,53,Unknown,0.4,WA
2020,JAN THRU MAR,Washington,53,Covid,8.5,WA
2020,APR THRU JUN,Washington,53,Tuberculosis,7.6,WA
2020,APR THRU JUN,Washington,53,Other,7.1,WA
2020,APR THRU JUN,Washington,53,Malaria,7.6,WA
2020,APR THRU JUN,Washington,53,Viral fever,9.4,WA
2020,APR THRU JUN,Washington,53,Unknown,0.6,WA
2020,APR THRU JUN,Washington,53,Covid,55.9,WA
2020,JUL THRU SEP,Washington,53,Tuberculosis,0.6,WA
2020,JUL THRU SEP,Washington,53,Other,9.9,WA
2020,JUL THRU SEP,Washington,53,Malaria,2.7,WA
2020,JUL THRU SEP,Washington,53,Viral fever,0.6,WA
2020,JUL THRU SEP,Washington,53,Unknown,2.8,WA
2020,JUL THRU SEP,Washington,53,Covid,7.1,WA
2020,OCT THRU DEC,Washington,53,Tuberculosis,11.7,WA
2020,OCT THRU DEC,Washington,53,Other,3.3,WA
2020,OCT THRU DEC,Washington,53,Malaria,4.9,WA
2020,OCT THRU DEC,Washington,53,Viral fever,0.5,WA
2020,OCT THRU DEC,Washington,53,Unknown,1.3,WA
2020,OCT THRU DEC,Washington,53,Covid,34.5,WA
2019,JAN THRU MAR,Washington,53,Tuberculosis,0,WA
2019,JAN THRU MAR,Washington,53,Other,8,WA
2019,JAN THRU MAR,Washington,53,Malaria,0,WA
2019,JAN THRU MAR,Washington,53,Viral fever,0.1,WA
2019,JAN THRU MAR,Washington,53,Unknown,4.4,WA
2019,JAN THRU MAR,Washington,53,Covid,6.8,WA
2019,APR THRU JUN,Washington,53,Tuberculosis,4.2,WA
2019,APR THRU JUN,Washington,53,Other,3.6,WA
2019,APR THRU JUN,Washington,53,Malaria,7.5,WA
2019,APR THRU JUN,Washington,53,Viral fever,5,WA
2019,APR THRU JUN,Washington,53,Unknown,0.4,WA
2019,APR THRU JUN,Washington,53,Covid,21.3,WA
2019,JUL THRU SEP,Washington,53,Tuberculosis,2,WA
2019,JUL THRU SEP,Washington,53,Other,0.7,WA
2019,JUL THRU SEP,Washington,53,Malaria,1.2,WA
2019,JUL THRU SEP,Washington,53,Viral fever,2.7,WA
2019,JUL THRU SEP,Washington,53,Unknown,2.4,WA
2019,JUL THRU SEP,Washington,53,Covid,23.7,WA
2019,OCT THRU DEC,Washington,53,Tuberculosis,0,WA
2019,OCT THRU DEC,Washington,53,Other,0.4,WA
2019,OCT THRU DEC,Washington,53,Malaria,0.3,WA
2019,OCT THRU DEC,Washington,53,Viral fever,6,WA
2019,OCT THRU DEC,Washington,53,Unknown,0.2,WA
2019,OCT THRU DEC,Washington,53,Covid,21.7,WA
2018,JAN THRU MAR,Washington,53,Tuberculosis,1.3,WA
2018,JAN THRU MAR,Washington,53,Other,1.9,WA
2018,JAN THRU MAR,Washington,53,Malaria,1.7,WA
2018,JAN THRU MAR,Washington,53,Viral fever,10.5,WA
2018,JAN THRU MAR,Washington,53,Unknown,5.1,WA
2018,JAN THRU MAR,Washington,53,Covid,23.3,WA
2018,APR THRU JUN,Washington,53,Tuberculosis,3.3,WA
2018,APR THRU JUN,Washington,53,Other,11.1,WA
2018,APR THRU JUN,Washington,53,Malaria,3.1,WA
2018,APR THRU JUN,Washington,53,Viral fever,11.4,WA
2018,APR THRU JUN,Washington,53,Unknown,0.6,WA
2018,APR THRU JUN,Washington,53,Covid,40.9,WA
2018,JUL THRU SEP,Washington,53,Tuberculosis,0.9,WA
2018,JUL THRU SEP,Washington,53,Other,4.3,WA
2018,JUL THRU SEP,Washington,53,Malaria,19.1,WA
2018,JUL THRU SEP,Washington,53,Viral fever,1.4,WA
2018,JUL THRU SEP,Washington,53,Unknown,0.1,WA
2018,JUL THRU SEP,Washington,53,Covid,65.2,WA
2018,OCT THRU DEC,Washington,53,Tuberculosis,3.7,WA
2018,OCT THRU DEC,Washington,53,Other,4.5,WA
2018,OCT THRU DEC,Washington,53,Malaria,9.1,WA
2018,OCT THRU DEC,Washington,53,Viral fever,4.6,WA
2018,OCT THRU DEC,Washington,53,Unknown,0.3,WA
2018,OCT THRU DEC,Washington,53,Covid,21.4,WA
2017,JAN THRU MAR,Washington,53,Tuberculosis,0.3,WA
2017,JAN THRU MAR,Washington,53,Other,6,WA
2017,JAN THRU MAR,Washington,53,Malaria,3.6,WA
2017,JAN THRU MAR,Washington,53,Viral fever,0.5,WA
2017,JAN THRU MAR,Washington,53,Unknown,1.1,WA
2017,JAN THRU MAR,Washington,53,Covid,21.5,WA
2017,APR THRU JUN,Washington,53,Tuberculosis,2.2,WA
2017,APR THRU JUN,Washington,53,Other,3.2,WA
2017,APR THRU JUN,Washington,53,Malaria,2,WA
2017,APR THRU JUN,Washington,53,Viral fever,0.2,WA
2017,APR THRU JUN,Washington,53,Unknown,0.5,WA
2017,APR THRU JUN,Washington,53,Covid,48.7,WA
2017,JUL THRU SEP,Washington,53,Tuberculosis,2.3,WA
2017,JUL THRU SEP,Washington,53,Other,3.8,WA
2017,JUL THRU SEP,Washington,53,Malaria,1.4,WA
2017,JUL THRU SEP,Washington,53,Viral fever,3.7,WA
2017,JUL THRU SEP,Washington,53,Unknown,0.3,WA
2017,JUL THRU SEP,Washington,53,Covid,45.6,WA
2017,OCT THRU DEC,Washington,53,Tuberculosis,0.1,WA
2017,OCT THRU DEC,Washington,53,Other,3,WA
2017,OCT THRU DEC,Washington,53,Malaria,0.3,WA
2017,OCT THRU DEC,Washington,53,Viral fever,0.1,WA
2017,OCT THRU DEC,Washington,53,Unknown,1.5,WA
2017,OCT THRU DEC,Washington,53,Covid,6.9,WA
2021,JAN THRU MAR,West Virginia,54,Tuberculosis,1.1,WV
2021,JAN THRU MAR,West Virginia,54,Other,5,WV
2021,JAN THRU MAR,West Virginia,54,Malaria,0.2,WV
2021,JAN THRU MAR,West Virginia,54,Viral fever,3.2,WV
2021,JAN THRU MAR,West Virginia,54,Unknown,1.3,WV
2021,JAN THRU MAR,West Virginia,54,Covid,10.3,WV
2020,JAN THRU MAR,West Virginia,54,Tuberculosis,2,WV
2020,JAN THRU MAR,West Virginia,54,Other,20.8,WV
2020,JAN THRU MAR,West Virginia,54,Malaria,3.4,WV
2020,JAN THRU MAR,West Virginia,54,Viral fever,8,WV
2020,JAN THRU MAR,West Virginia,54,Unknown,4.9,WV
2020,JAN THRU MAR,West Virginia,54,Covid,15,WV
2020,APR THRU JUN,West Virginia,54,Tuberculosis,0.9,WV
2020,APR THRU JUN,West Virginia,54,Other,13.6,WV
2020,APR THRU JUN,West Virginia,54,Malaria,2.9,WV
2020,APR THRU JUN,West Virginia,54,Viral fever,7.5,WV
2020,APR THRU JUN,West Virginia,54,Unknown,7.9,WV
2020,APR THRU JUN,West Virginia,54,Covid,13.8,WV
2020,JUL THRU SEP,West Virginia,54,Tuberculosis,0.3,WV
2020,JUL THRU SEP,West Virginia,54,Other,6.8,WV
2020,JUL THRU SEP,West Virginia,54,Malaria,0.3,WV
2020,JUL THRU SEP,West Virginia,54,Viral fever,52.6,WV
2020,JUL THRU SEP,West Virginia,54,Unknown,2.1,WV
2020,JUL THRU SEP,West Virginia,54,Covid,57,WV
2020,OCT THRU DEC,West Virginia,54,Tuberculosis,0.6,WV
2020,OCT THRU DEC,West Virginia,54,Other,4.2,WV
2020,OCT THRU DEC,West Virginia,54,Malaria,7.2,WV
2020,OCT THRU DEC,West Virginia,54,Viral fever,15.2,WV
2020,OCT THRU DEC,West Virginia,54,Unknown,6.8,WV
2020,OCT THRU DEC,West Virginia,54,Covid,29.5,WV
2019,JAN THRU MAR,West Virginia,54,Tuberculosis,0.2,WV
2019,JAN THRU MAR,West Virginia,54,Other,11.9,WV
2019,JAN THRU MAR,West Virginia,54,Malaria,0,WV
2019,JAN THRU MAR,West Virginia,54,Viral fever,1,WV
2019,JAN THRU MAR,West Virginia,54,Unknown,1.3,WV
2019,JAN THRU MAR,West Virginia,54,Covid,15.8,WV
2019,APR THRU JUN,West Virginia,54,Tuberculosis,1.8,WV
2019,APR THRU JUN,West Virginia,54,Other,3.7,WV
2019,APR THRU JUN,West Virginia,54,Malaria,0.4,WV
2019,APR THRU JUN,West Virginia,54,Viral fever,1.6,WV
2019,APR THRU JUN,West Virginia,54,Unknown,1.6,WV
2019,APR THRU JUN,West Virginia,54,Covid,11.6,WV
2019,JUL THRU SEP,West Virginia,54,Tuberculosis,1.4,WV
2019,JUL THRU SEP,West Virginia,54,Other,9.5,WV
2019,JUL THRU SEP,West Virginia,54,Malaria,0.6,WV
2019,JUL THRU SEP,West Virginia,54,Viral fever,6.2,WV
2019,JUL THRU SEP,West Virginia,54,Unknown,3.8,WV
2019,JUL THRU SEP,West Virginia,54,Covid,23.2,WV
2019,OCT THRU DEC,West Virginia,54,Tuberculosis,2.4,WV
2019,OCT THRU DEC,West Virginia,54,Other,7.8,WV
2019,OCT THRU DEC,West Virginia,54,Malaria,0.1,WV
2019,OCT THRU DEC,West Virginia,54,Viral fever,5.3,WV
2019,OCT THRU DEC,West Virginia,54,Unknown,3.6,WV
2019,OCT THRU DEC,West Virginia,54,Covid,60.1,WV
2018,JAN THRU MAR,West Virginia,54,Tuberculosis,1.1,WV
2018,JAN THRU MAR,West Virginia,54,Other,6.9,WV
2018,JAN THRU MAR,West Virginia,54,Malaria,0.6,WV
2018,JAN THRU MAR,West Virginia,54,Viral fever,2.9,WV
2018,JAN THRU MAR,West Virginia,54,Unknown,6.5,WV
2018,JAN THRU MAR,West Virginia,54,Covid,21.9,WV
2018,APR THRU JUN,West Virginia,54,Tuberculosis,4.2,WV
2018,APR THRU JUN,West Virginia,54,Other,14.7,WV
2018,APR THRU JUN,West Virginia,54,Malaria,0,WV
2018,APR THRU JUN,West Virginia,54,Viral fever,0.8,WV
2018,APR THRU JUN,West Virginia,54,Unknown,0.7,WV
2018,APR THRU JUN,West Virginia,54,Covid,20.1,WV
2018,JUL THRU SEP,West Virginia,54,Tuberculosis,3.6,WV
2018,JUL THRU SEP,West Virginia,54,Other,8.1,WV
2018,JUL THRU SEP,West Virginia,54,Malaria,0.1,WV
2018,JUL THRU SEP,West Virginia,54,Viral fever,7.1,WV
2018,JUL THRU SEP,West Virginia,54,Unknown,0.4,WV
2018,JUL THRU SEP,West Virginia,54,Covid,41.5,WV
2018,OCT THRU DEC,West Virginia,54,Tuberculosis,1.1,WV
2018,OCT THRU DEC,West Virginia,54,Other,4.3,WV
2018,OCT THRU DEC,West Virginia,54,Malaria,1.1,WV
2018,OCT THRU DEC,West Virginia,54,Viral fever,2.3,WV
